Draw Date ,s0,s0+,s1,s1+,s2,s2+,s3,s3+,s4,s4+,s5,s5+,s6
1993-06-23,1125,163,1064,145,338,35,49,5,2,0,0,0,1
1993-06-19,1117,173,1019,167,358,45,46,1,0,0,0,0,1
1993-06-16,1091,165,1059,166,336,42,62,4,0,1,0,0,1
1993-06-12,1095,191,1106,136,323,39,32,1,2,1,0,0,1
1993-06-09,1078,188,1065,144,360,40,43,5,3,0,0,0,1
1993-06-05,1067,193,1060,134,368,43,47,9,5,0,0,0,1
1993-06-02,1076,174,1079,145,362,36,46,6,2,0,0,0,1
1993-05-29,1085,175,1060,146,364,39,51,0,6,0,0,0,1
1993-05-26,1094,184,1048,148,342,51,53,2,2,2,0,0,1
1993-05-22,1103,193,1067,144,327,37,47,4,4,0,0,0,1
1993-05-19,1098,168,1072,133,353,38,58,5,1,0,0,0,1
1993-05-15,1088,176,1036,129,383,52,53,3,6,0,0,0,1
1993-05-12,1095,182,1084,128,344,36,51,4,1,1,0,0,1
1993-05-08,1079,175,1087,139,349,43,49,3,2,0,0,0,1
1993-05-05,1139,174,1048,134,347,36,42,3,3,0,0,0,1
1993-05-01,1074,195,1055,144,366,44,42,3,3,0,0,0,1
1993-04-28,1105,171,1058,148,353,37,44,5,5,0,0,0,1
1993-04-24,1113,173,1046,150,364,29,48,2,1,0,0,0,1
1993-04-21,1131,181,1072,133,332,34,39,2,2,0,0,0,1
1993-04-17,1112,181,1073,137,340,34,45,3,1,0,0,0,1
1993-04-14,1102,160,1092,132,344,37,48,8,3,0,0,0,1
1993-04-10,1071,188,1087,131,364,37,43,2,3,0,0,0,1
1993-04-07,1056,186,1085,139,373,29,46,6,5,0,1,0,1
1993-04-03,1075,194,1077,144,350,33,45,6,2,0,0,0,1
1993-03-31,1122,182,1043,134,350,30,61,4,0,0,0,0,1
1993-03-27,1115,185,1023,141,369,33,52,2,5,0,1,0,1
1993-03-24,1102,162,1067,144,365,37,45,1,3,0,0,0,1
1993-03-20,1094,188,1065,128,360,34,54,3,0,0,0,0,1
1993-03-17,1127,168,1050,139,351,37,48,4,2,0,0,0,1
1993-03-13,1077,174,1068,152,361,32,53,3,6,0,0,0,1
1993-03-10,1073,185,1086,121,376,42,39,1,2,1,0,0,1
1993-03-06,1042,186,1101,145,380,30,36,2,4,0,0,0,1
1993-03-03,1080,183,1129,140,325,33,32,3,1,0,0,0,1
1993-02-27,1080,168,1051,158,378,35,46,2,8,0,0,0,1
1993-02-24,1086,165,1042,135,379,50,63,1,5,0,0,0,1
1993-02-20,1109,163,1072,136,351,44,47,1,3,0,0,0,1
1993-02-17,1143,161,1063,138,332,41,36,5,7,0,0,0,1
1993-02-13,1091,183,1071,134,351,38,49,5,4,0,0,0,1
1993-02-10,1100,173,1086,124,365,31,38,7,2,0,0,0,1
1993-02-06,1153,163,1045,155,330,28,50,0,2,0,0,0,1
1993-02-03,1126,152,1085,126,342,35,52,6,2,0,0,0,1
1993-01-30,1042,199,1087,140,361,39,50,5,3,0,0,0,1
1993-01-27,1111,203,1044,137,344,40,42,3,2,0,0,0,1
1993-01-23,1089,191,1074,137,335,27,68,3,2,0,0,0,1
1993-01-20,1094,182,1083,135,340,46,38,4,4,0,0,0,1
1993-01-16,1075,183,1057,135,383,40,50,1,2,0,0,0,1
1993-01-13,1115,178,1075,135,329,34,54,2,4,0,0,0,1
1993-01-09,1116,182,1073,126,351,24,48,2,4,0,0,0,1
1993-01-06,1072,163,1082,143,375,35,46,2,7,0,1,0,1
1993-01-02,1051,199,1069,171,348,42,40,5,1,0,0,0,1
1992-12-30,1069,173,1106,154,329,37,55,1,2,0,0,0,1
1992-12-26,1086,178,1096,130,353,35,43,3,2,0,0,0,1
1992-12-23,1071,176,1082,142,361,42,48,2,2,0,0,0,1
1992-12-19,1133,196,1037,117,352,27,60,3,1,0,0,0,1
1992-12-16,1067,185,1112,152,334,24,45,5,2,0,0,0,1
1992-12-12,1153,175,1012,156,343,34,47,3,3,0,0,0,1
1992-12-09,1092,183,1070,146,358,27,45,3,2,0,0,0,1
1992-12-05,1131,185,1041,147,332,36,45,6,3,0,0,0,1
1992-12-02,1089,192,1095,126,351,32,38,1,2,0,0,0,1
1992-11-28,1076,188,1103,142,338,35,39,3,2,0,0,0,1
1992-11-25,1065,199,1039,159,377,32,49,3,3,0,0,0,1
1992-11-21,1087,171,1055,141,373,31,66,1,1,0,0,0,1
1992-11-18,1116,169,1075,138,336,32,51,7,2,0,0,0,1
1992-11-14,1127,173,1033,135,369,39,42,4,3,1,0,0,1
1992-11-11,1064,179,1082,130,375,32,61,2,1,0,0,0,1
1992-11-07,1099,179,1044,138,373,36,50,3,4,0,0,0,1
1992-11-04,1101,197,1048,147,342,31,53,3,3,0,1,0,1
1992-10-31,1132,188,1033,135,339,44,49,3,2,1,0,0,1
1992-10-28,1059,172,1103,134,373,35,47,0,3,0,0,0,1
1992-10-24,1130,185,1043,143,329,41,47,7,1,0,0,0,1
1992-10-21,1075,199,1055,143,364,30,55,3,1,0,1,0,1
1992-10-17,1100,186,1081,125,342,35,54,2,0,0,1,0,1
1992-10-14,1134,193,1013,134,355,41,48,2,6,0,0,0,1
1992-10-10,1048,206,1082,138,355,47,47,1,1,1,0,0,1
1992-10-07,1103,177,1070,143,350,24,53,2,4,0,0,0,1
1992-10-03,1125,163,1054,148,352,32,43,6,3,0,0,0,1
1992-09-30,1041,150,1143,135,381,31,40,3,2,0,0,0,1
1992-09-26,1078,163,1091,144,365,28,46,5,6,0,0,0,1
1992-09-23,1135,175,1069,127,329,35,47,5,4,0,0,0,1
1992-09-19,1086,180,1048,157,374,29,40,8,4,0,0,0,1
1992-09-16,1095,175,1078,131,354,30,53,8,2,0,0,0,1
1992-09-12,1113,199,1029,151,348,26,55,2,3,0,0,0,1
1992-09-09,1138,178,1043,128,347,34,56,1,1,0,0,0,1
1992-09-05,1090,183,1091,106,360,39,47,3,6,0,1,0,1
1992-09-02,1098,174,1049,142,365,33,60,4,1,0,0,0,1
1992-08-29,1035,180,1087,150,381,38,51,3,1,0,0,0,1
1992-08-26,1112,185,1056,136,351,42,41,1,2,0,0,0,1
1992-08-22,1095,182,1076,124,363,43,38,1,4,0,0,0,1
1992-08-19,1107,183,1091,122,330,37,48,2,6,0,0,0,1
1992-08-15,1111,200,1019,143,346,41,64,1,1,0,0,0,1
1992-08-12,1131,165,1054,139,353,25,53,3,3,0,0,0,1
1992-08-08,1121,201,1059,133,328,37,42,2,2,0,1,0,1
1992-08-05,1109,186,1065,134,335,41,54,2,0,0,0,0,1
1992-08-01,1106,187,1051,147,350,29,45,8,3,0,0,0,1
1992-07-29,1079,147,1117,139,355,36,48,4,1,0,0,0,1
1992-07-25,1092,161,1074,159,344,34,57,1,4,0,0,0,1
1992-07-22,1079,160,1120,127,353,32,46,6,3,0,0,0,1
1992-07-18,1071,161,1109,132,375,27,44,1,6,0,0,0,1
1992-07-15,1098,193,1042,163,336,40,47,3,4,0,0,0,1
1992-07-11,1086,172,1067,137,364,38,55,5,2,0,0,0,1
1992-07-08,1104,181,1064,134,361,31,44,3,4,0,0,0,1
1992-07-04,1109,168,1047,156,349,47,41,4,4,1,0,0,1
1992-07-01,1092,198,1056,133,358,35,53,1,0,0,0,0,1
1992-06-27,1070,196,1055,151,365,35,47,5,2,0,0,0,1
1992-06-24,1117,193,1026,124,385,27,45,4,5,0,0,0,1
1992-06-20,1128,186,1037,145,347,34,41,5,3,0,0,0,1
1992-06-17,1137,169,1060,147,326,36,45,4,2,0,0,0,1
1992-06-13,1115,169,1073,140,341,34,48,6,0,0,0,0,1
1992-06-10,1067,185,1036,154,402,34,43,3,2,0,0,0,1
1992-06-06,1097,161,1092,150,338,33,46,6,3,0,0,0,1
1992-06-03,1105,160,1077,144,344,44,42,3,7,0,0,0,1
1992-05-30,1132,158,1077,134,338,39,41,6,1,0,0,0,1
1992-05-27,1109,180,1079,145,310,47,47,4,4,1,0,0,1
1992-05-23,1088,166,1072,143,367,39,44,3,4,0,0,0,1
1992-05-20,1115,155,1066,132,357,46,48,3,4,0,0,0,1
1992-05-16,1058,173,1097,153,366,29,45,1,4,0,0,0,1
1992-05-13,1080,175,1059,134,362,43,61,4,7,0,1,0,1
1992-05-09,1088,182,1083,128,342,40,53,6,3,0,1,0,1
1992-05-06,1092,174,1092,129,356,33,45,2,3,0,0,0,1
1992-05-02,1051,159,1103,156,374,30,45,3,5,0,0,0,1
1992-04-29,1130,158,1040,150,353,40,49,2,4,0,0,0,1
1992-04-25,1135,173,1069,131,332,28,51,4,3,0,0,0,1
1992-04-22,1098,185,1063,125,364,44,44,0,3,0,0,0,1
1992-04-18,1097,181,1033,154,362,36,57,4,2,0,0,0,1
1992-04-15,1088,173,1085,154,344,33,44,2,3,0,0,0,1
1992-04-11,1116,177,1086,136,320,41,39,4,7,0,0,0,1
1992-04-08,1090,186,1105,137,329,26,45,4,4,0,0,0,1
1992-04-04,1091,182,1065,144,348,45,46,4,0,0,1,0,1
1992-04-01,1081,184,1078,134,366,36,39,3,5,0,0,0,1
1992-03-28,1096,157,1076,154,355,33,51,3,0,1,0,0,1
1992-03-25,1150,180,1023,145,346,33,46,3,0,0,0,0,1
1992-03-21,1041,172,1121,136,365,32,54,4,1,0,0,0,1
1992-03-18,1047,188,1107,131,348,40,57,6,2,0,0,0,1
1992-03-14,1119,175,1031,127,369,36,55,8,5,1,0,0,1
1992-03-11,1108,159,1076,139,366,28,45,2,3,0,0,0,1
1992-03-07,1116,180,1030,138,365,37,57,3,0,0,0,0,1
1992-03-04,1098,185,1087,141,328,41,42,3,1,0,0,0,1
1992-02-29,1053,192,1135,127,332,42,41,1,2,1,0,0,1
1992-02-26,1131,184,1006,155,354,36,53,4,2,1,0,0,1
1992-02-22,1090,165,1098,131,364,24,46,6,2,0,0,0,1
1992-02-19,1096,166,1095,149,328,39,43,3,7,0,0,0,1
1992-02-15,1108,164,1056,144,361,40,47,6,0,0,0,0,1
1992-02-12,1111,201,1044,122,350,37,52,4,5,0,0,0,1
1992-02-08,1086,177,1093,134,340,32,59,2,3,0,0,0,1
1992-02-05,1074,173,1104,142,353,35,41,4,0,0,0,0,1
1992-02-01,1110,176,1032,147,353,47,52,2,6,1,0,0,1
1992-01-29,1098,188,1099,129,331,24,50,7,0,0,0,0,1
