DrawNumber,DrawDate,DrawTimes,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49
562,1997-06-14,11,2,0,2,1,2,2,0,2,0,0,1,1,3,2,2,0,1,1,2,2,0,1,1,1,4,3,0,0,1,2,1,1,1,3,1,1,1,3,0,1,4,2,2,5,2,0,1,1,3
563,1997-06-18,11,2,0,2,1,2,2,0,3,0,0,1,2,3,1,2,0,0,2,2,1,0,1,1,2,4,3,0,0,1,2,2,1,1,2,2,1,1,3,0,1,3,2,1,5,2,0,1,1,3
564,1997-06-21,6,1,0,2,0,2,1,0,2,0,0,1,1,1,1,1,0,0,2,1,0,0,1,0,2,2,2,0,0,0,1,2,0,1,1,2,0,1,3,0,0,4,0,0,1,0,0,0,1,2
565,1997-06-25,11,2,0,3,0,3,3,0,3,0,0,1,2,3,1,1,0,0,2,2,1,0,1,0,2,3,4,0,0,0,3,2,1,1,2,2,1,1,5,0,1,4,2,0,4,2,0,0,1,3
566,1997-06-28,32,6,2,8,3,4,3,3,4,1,3,4,6,6,3,4,5,3,5,8,5,4,3,2,5,8,5,0,2,3,5,5,4,2,7,3,3,1,7,4,4,5,4,4,7,4,3,3,1,4
567,1997-07-02,14,2,0,3,2,3,3,1,3,0,0,1,2,4,2,1,0,0,2,3,1,1,1,0,3,3,4,0,2,1,3,2,1,1,2,2,1,2,5,1,1,5,3,2,4,2,0,1,1,3
568,1997-07-05,22,3,0,4,3,3,3,2,3,0,2,3,5,4,4,2,0,2,5,4,2,3,1,1,4,6,5,0,3,1,3,2,3,2,5,2,2,2,6,2,3,6,4,4,5,2,1,1,2,3
569,1997-07-09,17,2,0,3,2,3,3,1,3,0,1,2,3,4,2,3,0,1,3,3,2,1,1,2,4,4,4,0,4,1,3,2,1,2,2,2,1,2,6,1,1,5,3,2,5,2,0,1,2,3
570,1997-07-12,27,3,2,6,3,3,3,2,3,0,3,4,5,5,4,3,1,2,5,4,5,3,2,3,5,6,5,0,4,2,4,3,3,3,5,2,3,2,8,3,3,6,4,4,6,3,1,2,3,4
571,1997-07-16,44,6,3,10,6,6,4,3,4,2,5,5,6,7,6,6,7,6,7,8,7,5,5,5,7,10,6,2,5,5,6,5,5,5,9,3,5,3,8,5,4,8,4,7,8,6,3,4,3,5
572,1997-07-19,14,1,1,2,2,2,2,1,2,0,2,2,2,3,2,3,0,1,3,2,1,1,2,2,4,2,3,1,4,0,2,2,0,2,2,2,2,3,5,1,0,6,1,1,1,1,0,0,4,2
573,1997-07-23,28,3,1,5,4,3,3,2,3,0,3,4,5,5,4,4,2,2,6,4,4,3,3,4,4,6,7,1,4,1,3,2,4,4,6,2,5,4,7,2,3,7,4,4,5,3,1,1,4,3
574,1997-07-26,21,3,1,3,3,3,3,1,3,0,2,2,2,5,2,3,1,1,4,3,2,1,2,3,4,3,6,1,4,2,3,2,3,3,3,2,3,4,6,1,1,6,3,2,4,3,0,2,5,3
575,1997-07-30,27,5,1,4,4,3,3,2,3,0,2,4,4,5,4,4,1,2,7,4,3,2,2,4,4,4,7,1,4,2,4,2,4,3,5,2,3,4,7,2,2,8,3,4,5,3,2,2,5,3
576,1997-08-02,19,4,1,2,2,2,2,1,2,0,2,3,2,3,2,3,1,1,5,3,1,1,2,3,4,3,4,2,4,1,4,3,2,3,2,3,3,4,5,1,2,7,1,2,2,1,1,1,5,2
577,1997-08-06,14,2,1,1,3,1,1,1,2,0,2,3,2,2,1,3,2,1,5,1,1,1,1,3,3,1,4,2,4,1,2,2,2,2,1,2,2,3,3,1,1,4,1,2,0,1,1,1,4,0
578,1997-08-09,13,2,1,0,3,0,1,1,1,0,2,4,1,2,1,3,2,2,3,1,1,1,1,3,2,1,4,2,4,2,2,1,2,2,1,1,2,3,2,1,1,3,2,2,0,2,1,1,4,0
579,1997-08-13,18,3,1,1,3,1,2,1,3,0,2,5,2,2,2,3,2,2,5,1,1,1,1,4,4,2,6,2,4,2,3,2,2,2,2,2,3,4,3,2,1,6,2,2,0,2,1,1,4,2
580,1997-08-16,15,2,1,0,3,0,2,1,1,0,2,5,2,2,1,3,2,2,4,1,1,1,1,4,2,2,4,2,4,3,2,1,2,2,2,1,3,3,2,2,1,4,2,2,0,2,1,1,4,1
581,1997-08-20,15,2,2,0,3,0,1,1,1,0,2,5,1,1,1,3,2,2,4,1,1,2,1,4,2,2,4,2,4,3,1,2,2,2,3,1,3,3,2,3,1,4,1,2,0,2,1,1,4,1
582,1997-08-23,16,2,2,0,3,0,1,2,2,0,2,5,2,1,1,3,2,2,4,1,1,2,1,4,2,2,4,2,5,3,1,2,2,2,3,1,4,3,2,3,1,4,1,2,0,3,1,1,4,1
583,1997-08-27,19,2,2,2,3,1,2,2,2,0,2,5,3,2,1,3,3,2,6,1,1,2,1,4,2,2,5,2,5,4,2,2,3,2,3,2,4,3,4,3,1,5,2,2,0,3,1,1,4,1
584,1997-08-30,24,3,2,2,3,2,3,3,4,0,2,6,4,2,2,3,3,2,7,2,1,2,1,4,4,5,6,2,5,4,3,4,3,3,3,3,4,4,4,3,1,8,2,2,2,3,1,1,5,2
585,1997-09-03,15,2,2,1,2,0,1,2,2,0,1,5,2,2,0,2,3,1,5,1,0,1,1,3,0,3,4,2,1,4,1,2,3,1,4,2,4,2,2,3,2,4,2,1,1,3,1,1,3,1
586,1997-09-06,10,0,1,2,1,0,1,2,2,0,0,5,3,1,0,1,3,1,2,1,0,1,0,1,0,3,2,2,2,3,0,2,1,0,3,2,2,0,2,3,2,2,2,1,1,2,0,0,0,1
587,1997-09-10,18,2,2,2,2,0,1,2,2,0,1,6,3,2,0,3,4,1,5,1,2,1,1,4,0,3,4,3,3,4,2,2,3,2,4,3,4,2,3,3,2,5,2,2,1,3,2,1,3,1
588,1997-09-13,24,2,2,4,3,2,2,4,2,0,2,7,4,3,1,3,4,2,6,2,2,2,1,4,2,3,5,4,6,5,3,2,3,2,4,3,4,3,5,4,2,7,3,3,1,3,2,1,5,1
589,1997-09-17,8,0,2,4,0,1,0,4,1,0,0,2,2,1,0,0,2,0,1,1,1,1,0,0,0,1,0,2,3,3,1,2,1,0,2,2,1,0,2,2,1,2,1,1,1,1,1,0,1,0
590,1997-09-20,11,0,2,4,0,1,1,4,1,0,0,4,4,2,0,0,2,0,2,2,1,1,0,2,0,2,0,2,3,4,1,2,1,0,4,2,2,0,2,3,1,3,1,1,1,1,1,0,1,1
591,1997-09-24,55,7,5,12,7,5,4,7,6,2,5,11,9,9,4,7,9,4,10,8,7,5,3,7,6,10,10,4,7,9,7,8,7,4,12,6,7,4,10,7,7,11,6,7,8,6,4,4,7,5
592,1997-09-27,25,2,3,4,4,1,1,4,3,1,3,8,4,3,2,3,4,3,5,2,2,1,1,5,1,3,5,4,6,6,2,3,3,2,5,3,5,3,3,3,3,6,2,4,1,4,2,1,6,1
593,1997-10-01,19,2,2,4,2,1,1,4,3,1,1,7,4,2,1,2,4,2,4,3,1,1,0,2,0,3,3,4,3,6,2,3,2,0,4,3,3,0,3,3,3,4,2,3,1,3,2,2,3,1
594,1997-10-04,19,2,3,4,2,1,1,4,3,1,1,7,4,2,1,2,4,3,3,3,1,1,0,2,0,4,3,4,4,5,2,3,1,0,4,3,3,0,3,3,3,4,2,3,1,4,2,1,2,1
595,1997-10-08,22,3,3,4,3,1,2,4,3,1,2,7,4,2,2,2,5,3,4,3,1,1,0,3,0,4,4,4,4,6,2,3,3,2,4,3,3,1,3,3,3,4,2,3,1,4,2,2,4,1
596,1997-10-11,28,4,4,4,4,1,2,4,3,1,4,8,4,3,3,4,5,4,5,3,2,1,1,5,2,4,5,5,6,6,2,3,3,4,5,3,5,3,4,3,3,6,2,3,1,5,2,2,7,1
597,1997-10-15,12,2,2,3,2,2,1,2,1,1,2,2,2,2,3,1,2,3,0,2,1,0,0,1,1,1,2,4,3,2,1,1,0,2,2,1,1,1,2,2,2,2,1,3,0,2,1,1,3,0
598,1997-10-18,8,2,1,0,2,1,1,0,1,1,2,1,2,1,3,1,1,3,0,2,0,0,0,1,1,2,2,2,2,0,0,0,0,2,2,0,1,1,1,1,1,2,0,3,0,2,0,1,2,0
599,1997-10-22,20,2,3,4,2,2,2,4,2,1,2,5,5,2,3,2,3,3,2,3,2,1,0,2,2,4,2,4,5,4,1,2,1,2,6,2,3,1,3,4,2,5,1,4,1,3,1,1,3,2
600,1997-10-25,17,2,2,4,2,2,1,3,1,1,2,4,3,2,3,2,4,3,2,3,2,0,0,1,2,4,2,4,4,3,1,1,1,2,4,2,1,1,2,3,3,4,1,4,1,2,1,2,3,1
601,1997-10-29,11,2,1,0,2,1,2,0,1,1,2,3,2,2,3,2,2,3,1,3,1,0,0,1,2,3,2,2,2,0,0,0,0,2,3,0,2,2,1,2,2,2,0,3,0,2,0,2,2,1
602,1997-11-01,17,2,3,3,2,2,3,2,1,1,2,4,4,3,3,2,3,3,1,3,2,0,0,1,2,3,2,4,4,2,1,1,0,2,4,1,2,2,3,3,3,3,2,4,0,2,2,2,3,1
603,1997-11-05,14,3,3,2,2,1,3,1,1,1,2,3,3,3,3,2,3,3,1,3,1,0,0,2,3,3,2,2,3,1,0,1,0,2,3,0,2,2,2,2,2,2,1,3,0,2,1,2,2,1
604,1997-11-08,21,3,3,5,2,2,4,3,1,1,2,5,4,4,3,2,5,3,2,4,2,0,0,3,3,4,2,4,4,3,2,1,2,2,4,2,2,2,4,3,4,4,2,4,1,2,2,2,3,1
605,1997-11-12,33,6,4,5,3,2,5,4,3,2,2,9,6,4,3,3,7,4,6,4,2,2,2,5,3,6,6,5,5,6,3,3,4,3,7,3,5,3,5,6,5,6,3,5,1,4,4,3,5,2
606,1997-11-15,12,4,3,1,1,2,4,0,0,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,4,3,1,1,2,0,1,0,1,2,2,0,1,2,2,3,3,2,1,2,0,2,2,1,1,1
607,1997-11-19,20,4,5,3,2,3,5,2,1,2,2,3,3,3,3,2,3,3,3,3,3,2,1,3,4,3,2,3,3,2,2,1,1,2,3,2,2,2,3,3,4,3,1,4,0,3,3,2,3,1
608,1997-11-22,19,4,5,2,2,2,5,1,1,3,2,3,3,3,3,2,3,3,3,3,2,2,1,3,5,4,2,2,3,2,1,1,1,2,3,1,2,2,4,3,4,2,1,3,0,3,3,2,2,1
609,1997-11-26,13,3,3,1,0,3,4,0,0,2,0,3,2,2,2,1,2,1,3,1,2,2,1,2,5,3,1,1,1,1,1,0,2,2,3,1,1,2,3,3,3,2,1,2,0,1,3,1,0,1
610,1997-11-29,26,4,5,4,2,4,6,3,1,3,2,6,4,4,4,2,4,3,3,4,3,2,1,3,5,5,2,5,4,3,2,2,2,3,5,2,2,2,5,4,6,4,2,4,2,3,4,2,4,1
611,1997-12-03,10,2,3,1,0,2,5,0,0,2,0,3,1,2,1,0,1,0,2,2,1,2,1,2,3,1,0,1,0,1,1,1,2,1,2,1,1,2,4,1,3,0,2,0,1,1,3,0,1,0
612,1997-12-06,14,2,4,1,0,2,5,0,0,2,0,4,3,2,1,2,2,0,3,2,2,2,1,2,4,4,0,1,1,1,1,1,2,1,4,2,1,2,4,2,4,1,2,2,1,1,3,1,1,1
613,1997-12-10,3,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,1,0,1,2,0,1,0,1,2,1,0,0,0,1,0
614,1997-12-13,15,2,4,1,0,2,6,0,0,2,0,4,2,2,1,2,2,0,3,3,2,3,1,3,5,3,0,2,0,1,1,1,2,1,4,2,1,2,6,3,4,0,2,2,1,1,3,1,1,2
615,1997-12-17,20,3,4,1,1,3,7,0,0,3,2,4,3,2,3,2,2,1,3,3,2,3,1,3,6,4,1,3,2,1,1,2,2,3,5,2,1,3,6,4,4,3,2,4,2,1,3,1,2,2
616,1997-12-20,19,3,4,1,0,3,6,0,0,3,1,4,3,2,1,2,2,2,3,3,2,3,1,3,6,4,1,3,2,2,1,2,3,1,5,2,1,2,6,4,4,2,2,4,2,1,3,1,1,3
617,1997-12-24,11,1,3,0,0,2,3,0,0,2,1,2,1,0,1,1,0,1,2,3,2,2,0,1,4,3,0,2,1,2,0,3,2,1,3,2,0,1,4,1,2,2,1,2,2,2,1,0,1,2
618,1997-12-27,17,3,4,1,0,2,6,0,0,3,1,3,3,2,1,2,1,2,2,4,2,3,1,3,5,3,0,3,1,2,1,3,3,1,3,2,2,3,6,2,3,2,2,2,2,2,3,0,1,2
619,1997-12-31,16,3,3,1,0,3,4,0,0,3,1,2,3,1,1,2,2,2,2,3,2,3,1,3,6,3,0,3,2,2,1,3,3,1,3,3,1,2,5,2,3,2,1,2,2,2,2,0,1,2
620,1998-01-03,6,2,0,0,0,1,0,0,0,1,1,0,2,0,0,1,1,2,0,1,2,1,0,1,4,1,0,1,2,1,0,2,1,0,0,1,1,1,2,1,0,3,0,0,1,2,0,0,0,2
621,1998-01-07,32,7,6,2,2,4,7,2,1,4,3,5,6,3,4,4,4,5,3,6,4,3,1,5,9,6,2,5,5,4,1,4,3,3,7,3,3,4,8,4,6,5,2,5,2,5,3,2,3,3
622,1998-01-10,18,4,3,0,0,3,4,1,0,3,1,2,3,0,1,2,1,2,2,4,3,3,1,4,6,4,0,3,2,3,2,3,3,1,4,3,1,2,6,2,4,3,1,2,3,4,2,0,1,2
623,1998-01-14,31,7,5,1,1,4,7,1,2,3,3,4,5,2,4,5,4,6,3,7,4,3,1,5,9,7,1,5,4,3,2,3,3,3,6,3,4,4,8,4,5,6,2,4,3,6,3,2,2,3
624,1998-01-17,24,5,4,1,0,3,6,2,1,3,1,3,4,3,2,3,3,4,3,6,3,3,1,5,7,5,0,3,2,3,2,3,3,1,4,3,3,3,7,3,5,4,2,2,3,4,3,2,1,3
625,1998-01-21,22,5,3,2,0,3,4,2,1,3,1,2,3,2,2,3,3,4,2,5,4,3,1,5,7,4,0,4,2,3,2,3,3,1,4,3,2,2,6,2,4,4,1,2,3,4,3,1,1,4
626,1998-01-24,19,3,2,1,0,2,3,3,1,2,1,2,3,1,3,3,2,5,2,5,4,2,0,3,6,4,0,4,2,3,1,3,2,1,4,3,2,2,5,1,2,4,1,2,3,4,2,1,1,4
627,1998-01-28,17,3,1,2,0,1,2,4,1,1,1,2,3,1,2,3,3,5,1,6,3,1,0,3,5,3,0,4,2,2,1,3,1,0,3,2,2,2,4,1,2,4,1,2,3,4,1,1,2,4
628,1998-01-31,13,3,0,2,0,2,0,4,1,1,2,1,3,1,2,3,3,5,1,4,3,0,0,2,4,2,0,2,2,2,1,3,1,0,1,1,3,1,1,0,1,4,0,0,2,4,1,1,1,3
629,1998-02-04,8,1,0,2,0,1,0,4,2,0,1,1,1,2,2,2,2,3,2,3,1,0,0,2,1,2,0,1,0,1,1,1,0,0,1,0,2,0,0,0,2,1,0,0,1,2,2,1,1,2
630,1998-02-07,25,4,3,2,0,4,3,4,2,3,2,3,4,2,3,4,3,5,4,7,4,3,2,3,8,6,0,4,2,3,1,4,2,1,5,3,3,2,5,3,4,4,1,2,3,5,4,1,2,4
631,1998-02-11,18,4,0,2,0,2,1,4,2,1,2,1,3,3,2,3,3,5,3,6,3,1,1,3,6,4,0,3,2,2,1,3,2,0,3,1,3,1,3,2,2,4,0,2,3,4,2,1,1,4
632,1998-02-14,13,3,0,2,0,2,0,5,2,0,1,1,3,4,2,2,3,3,3,4,2,0,1,2,5,3,0,1,2,1,1,1,1,0,2,1,2,0,2,1,2,2,0,1,2,3,2,1,1,2
633,1998-02-18,22,5,1,2,0,2,1,5,2,1,2,2,5,4,2,4,3,5,4,7,3,1,2,3,7,5,0,4,3,2,1,3,2,0,4,2,3,2,5,2,2,4,2,4,3,4,2,1,1,4
634,1998-02-21,21,5,0,2,0,3,2,5,2,1,2,1,4,4,2,3,4,5,4,6,3,1,2,4,7,4,0,4,3,2,1,4,2,0,3,1,3,1,4,2,2,5,1,3,3,4,2,1,1,4
635,1998-02-25,26,5,2,2,0,4,3,5,2,1,2,3,5,5,3,4,4,6,4,7,3,1,2,4,7,5,0,5,3,3,1,5,3,2,5,2,4,2,5,2,3,5,2,4,4,4,2,1,2,4
636,1998-02-28,9,2,1,1,0,2,1,2,1,0,1,1,2,4,0,1,2,1,3,2,0,0,2,1,3,3,0,1,2,1,0,3,1,1,1,0,2,0,1,1,1,1,1,3,1,0,1,0,2,0
637,1998-03-04,23,5,1,2,0,3,1,5,2,2,2,1,4,5,3,3,4,6,4,6,4,2,2,4,8,5,0,3,4,3,1,5,2,1,2,1,4,1,4,2,2,5,1,3,3,4,2,1,2,4
638,1998-03-07,19,4,1,2,0,3,1,5,2,1,2,1,3,5,4,2,4,4,4,5,3,1,2,3,6,4,0,2,3,2,1,3,2,1,2,2,3,0,3,2,2,3,1,3,3,3,2,1,2,2
639,1998-03-11,13,2,1,1,0,3,1,3,1,1,2,2,3,4,3,1,2,2,4,3,1,1,2,1,4,3,0,1,2,1,0,3,2,1,1,1,2,0,2,2,1,1,2,3,2,2,2,0,2,0
640,1998-03-14,43,7,5,3,0,7,7,6,2,4,3,6,8,7,5,5,6,7,7,9,6,4,3,7,13,9,2,6,5,4,2,6,5,3,8,4,5,3,9,6,6,6,4,7,5,6,6,2,3,5
641,1998-03-18,17,2,1,2,0,4,1,5,1,1,2,2,3,5,5,2,3,3,5,3,2,1,2,2,5,3,1,2,2,1,0,3,2,2,2,1,2,0,2,2,2,1,2,3,2,2,3,2,2,2
642,1998-03-21,9,1,1,0,0,3,2,2,0,1,1,1,1,1,3,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,0,2,1,2,1,1,1,0,1,1,2,1,2,2,1,1,1,1,1,0
643,1998-03-25,8,0,1,0,0,2,1,2,0,1,1,1,1,1,3,1,0,2,1,2,2,2,0,1,2,1,1,1,1,1,0,1,2,2,2,1,1,0,1,2,2,0,1,1,2,1,1,1,1,0
644,1998-03-28,11,2,1,0,0,3,2,3,0,1,2,1,1,2,3,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,0,2,2,2,2,1,1,0,1,2,2,1,2,2,2,1,1,2,1,0
645,1998-04-01,9,1,0,0,0,2,1,3,0,1,2,1,1,2,3,1,0,1,1,2,2,2,0,1,2,1,2,2,1,0,0,1,2,1,2,1,0,0,1,2,2,0,2,2,2,2,2,2,1,0
646,1998-04-04,11,1,1,0,0,2,1,3,0,1,2,2,1,3,3,1,0,2,1,2,2,2,0,1,2,1,2,2,1,1,0,1,2,3,2,2,2,0,1,2,2,0,2,2,3,2,2,3,1,0
647,1998-04-08,25,3,2,3,0,4,2,8,2,1,3,3,3,7,5,3,3,5,5,6,3,3,2,3,5,4,2,4,2,1,2,3,3,3,3,2,4,0,2,4,3,2,3,4,5,4,4,4,2,2
648,1998-04-11,11,1,1,1,0,2,1,4,0,1,2,2,1,3,3,1,0,1,1,2,2,3,0,1,1,0,2,2,0,0,1,0,3,2,3,2,1,0,2,3,2,0,3,1,3,2,3,3,0,0
649,1998-04-15,24,3,2,3,0,4,2,7,1,1,3,4,3,7,4,2,4,3,5,5,3,4,3,2,5,3,2,4,2,1,1,3,4,3,4,2,3,0,3,4,3,1,4,4,4,3,5,3,2,2
650,1998-04-18,14,1,2,1,0,2,1,4,0,1,2,4,1,3,3,1,1,1,1,3,2,4,1,1,3,1,2,2,1,0,1,2,3,2,4,2,2,0,2,3,2,0,3,2,3,2,3,3,1,1
651,1998-04-22,10,1,2,1,0,1,1,4,0,0,2,3,0,3,1,1,1,2,2,2,1,3,1,0,2,0,1,2,0,0,1,1,2,1,3,1,2,0,1,2,2,0,2,2,2,1,2,3,0,1
652,1998-04-25,11,1,2,1,0,1,1,4,0,0,2,3,0,3,1,2,1,2,2,2,1,3,1,0,2,0,1,2,0,0,2,2,2,2,4,1,2,0,1,2,2,0,3,2,2,1,2,3,0,1
653,1998-04-29,58,9,7,4,2,8,9,10,3,4,6,9,8,10,8,7,7,9,9,11,7,7,5,8,16,9,3,8,5,4,4,8,7,8,12,5,7,4,10,8,8,7,7,10,7,7,8,5,4,6
654,1998-05-02,12,1,2,1,2,0,1,4,1,0,3,3,0,3,0,1,1,2,1,2,2,3,2,1,2,0,1,2,0,0,2,2,2,3,4,1,3,0,1,2,1,0,3,4,2,1,2,3,0,1
655,1998-05-06,19,1,3,1,2,2,1,5,1,1,4,4,1,3,3,2,1,2,2,3,3,5,2,2,4,2,2,2,2,0,2,3,3,4,5,2,4,0,2,3,2,0,4,5,4,2,3,4,1,1
656,1998-05-09,17,1,3,1,2,2,1,5,2,0,3,4,2,3,2,2,1,2,2,2,2,4,2,2,3,1,3,2,1,0,2,2,2,5,5,1,4,0,1,2,2,0,4,4,3,3,3,4,0,1
657,1998-05-13,15,1,3,1,2,0,1,4,2,0,3,3,2,3,2,1,1,2,1,2,2,4,2,1,2,1,2,3,1,0,2,2,2,4,4,1,5,0,1,2,2,0,3,4,3,2,2,3,0,2
658,1998-05-16,8,0,2,0,2,0,0,1,2,0,2,2,3,0,2,1,0,2,1,0,1,2,1,1,2,1,1,1,1,0,1,2,0,3,2,0,4,0,0,0,1,0,1,3,2,1,0,1,0,2
659,1998-05-20,25,1,4,2,2,3,2,5,2,1,4,5,4,4,5,2,2,4,2,3,3,6,2,3,4,2,3,3,2,1,2,4,3,6,6,2,7,0,3,3,3,2,5,5,5,3,3,4,1,3
660,1998-05-23,13,0,3,2,2,0,0,2,2,0,2,3,3,2,2,1,1,2,1,1,2,4,2,1,2,1,1,1,1,0,2,3,1,4,4,0,5,0,2,2,1,1,3,3,2,2,1,1,0,3
661,1998-05-27,43,5,4,4,2,5,2,10,4,1,5,6,8,9,7,5,5,8,6,7,6,6,5,5,9,5,3,6,4,3,3,7,4,7,8,3,10,2,5,5,5,4,6,7,8,7,5,5,2,6
662,1998-05-30,8,0,1,1,1,0,0,0,1,0,2,1,3,1,2,0,0,1,0,0,2,2,1,0,0,1,1,1,1,2,0,2,0,2,2,0,4,1,1,2,2,1,1,1,3,3,0,1,0,3
663,1998-06-03,19,2,3,2,2,0,0,3,2,0,4,4,3,4,2,1,1,2,1,1,2,4,3,1,2,1,2,3,1,2,2,4,1,5,5,1,7,1,3,3,2,1,5,5,4,4,2,3,0,4
664,1998-06-06,28,2,3,2,3,2,1,5,2,1,5,5,4,4,5,2,1,3,2,3,4,6,3,2,4,2,3,4,2,3,3,5,3,6,7,3,8,1,4,5,4,1,6,6,6,5,3,4,2,4
665,1998-06-10,24,2,3,2,3,2,1,5,2,0,4,4,3,4,3,2,1,3,2,2,3,5,3,1,3,1,2,5,1,3,3,4,3,6,6,2,8,1,3,4,4,1,5,5,5,4,2,4,1,4
666,1998-06-13,17,1,2,1,3,1,0,2,2,0,3,3,4,1,2,1,2,2,1,1,2,3,3,1,3,1,1,3,1,4,2,5,2,5,4,1,7,1,2,2,2,1,3,5,3,3,0,1,1,4
667,1998-06-17,8,1,0,2,1,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,5,1,4,2,2,2,2,3,1,2,2,1,1,2,2,1,3,0,0,1,1
668,1998-06-20,10,1,0,2,1,1,0,2,0,0,1,2,2,1,0,0,2,1,0,0,1,1,1,0,1,0,0,2,0,5,1,5,2,2,2,2,3,1,2,3,1,1,3,2,2,3,0,0,1,3
669,1998-06-24,18,1,1,2,3,2,0,3,2,0,3,2,4,1,2,2,2,2,2,0,2,2,2,1,3,1,1,3,1,5,2,7,2,5,3,2,6,1,3,3,2,1,4,5,3,4,0,1,1,4
670,1998-06-27,14,1,0,2,1,2,0,2,2,0,1,2,4,1,2,1,2,1,1,0,1,1,1,0,2,0,1,3,0,5,1,6,2,3,3,3,4,1,4,3,2,1,3,2,3,4,0,0,1,5
671,1998-07-01,16,1,1,2,1,2,0,2,2,0,1,2,4,1,2,2,3,1,1,0,1,2,1,0,3,1,1,4,2,5,1,6,2,3,3,3,5,1,4,3,2,2,3,2,4,4,0,0,1,5
672,1998-07-04,11,1,0,1,2,3,0,2,1,0,1,1,1,0,0,2,4,0,1,0,0,0,1,0,3,0,0,3,1,5,2,5,2,1,2,3,2,2,3,2,1,1,2,2,2,3,0,0,1,3
673,1998-07-08,16,2,0,2,2,3,0,2,1,0,1,2,3,1,2,2,4,1,1,0,1,1,2,0,4,0,0,4,1,5,2,6,3,2,3,3,4,2,4,3,2,2,3,2,3,5,0,0,1,5
674,1998-07-11,19,2,1,2,2,3,0,3,2,0,1,2,4,1,4,2,4,1,1,0,2,3,3,0,4,2,1,4,2,5,2,6,3,3,3,3,5,2,4,3,2,2,3,2,4,6,0,0,1,5
675,1998-07-15,22,2,1,2,4,3,0,4,3,0,3,2,4,1,4,2,4,1,1,0,3,3,5,2,4,2,1,4,2,5,2,6,3,4,3,3,6,2,4,3,3,2,3,4,4,7,0,1,1,5
676,1998-07-18,39,3,3,3,4,5,1,9,4,2,6,6,5,4,7,4,5,3,3,3,5,7,7,3,7,3,3,6,2,5,5,8,6,7,9,5,8,2,6,6,5,2,7,6,7,9,3,4,1,6
677,1998-07-22,21,2,0,3,2,4,0,4,3,1,2,2,4,1,4,2,5,1,1,0,2,2,5,1,4,3,2,4,1,5,3,6,3,3,4,3,4,2,4,4,3,2,3,2,3,7,0,0,1,5
678,1998-07-25,36,3,3,4,4,5,2,8,4,2,5,5,4,4,4,3,6,3,2,2,4,6,7,2,6,4,3,6,2,5,6,8,5,6,9,4,8,2,5,6,4,2,6,6,6,8,2,3,1,7
679,1998-07-29,8,1,0,1,1,4,1,2,1,2,2,0,0,0,2,1,3,0,0,0,1,2,4,1,2,4,1,1,1,0,3,0,1,0,2,0,0,1,0,1,1,2,0,0,0,3,0,0,0,2
680,1998-08-01,14,1,0,2,1,5,1,3,2,2,2,1,1,0,2,2,5,0,1,0,1,3,5,1,3,5,1,1,1,2,3,4,2,0,3,2,0,1,2,3,1,3,1,2,1,4,0,0,0,4
681,1998-08-05,23,2,0,3,2,6,1,4,2,2,3,2,2,1,2,2,5,2,2,0,2,4,6,1,4,5,1,3,1,5,4,6,4,3,5,4,3,2,4,5,2,4,3,3,3,6,0,0,1,7
682,1998-08-08,18,1,0,2,2,6,1,4,3,2,2,1,1,0,2,2,5,1,2,0,1,3,5,1,5,6,1,2,1,3,4,4,4,2,3,4,2,1,3,3,1,3,1,3,1,4,0,0,1,5
683,1998-08-12,8,0,0,1,0,4,1,1,2,2,2,0,0,0,0,0,1,2,1,0,0,2,4,1,1,5,1,0,0,0,2,0,2,1,2,1,1,0,1,3,2,2,0,2,0,1,0,0,0,3
684,1998-08-15,29,2,2,3,2,7,1,4,4,2,3,3,4,1,4,2,5,3,2,0,2,5,7,2,5,7,2,4,3,5,4,6,5,4,5,4,6,2,6,6,4,4,3,5,4,7,0,0,1,8
685,1998-08-19,25,2,2,2,2,7,1,4,3,2,3,3,1,2,2,2,5,2,2,0,2,3,7,2,5,6,2,3,2,5,4,6,6,3,4,4,3,2,5,6,4,3,2,5,2,6,0,0,1,6
686,1998-08-22,38,2,4,3,4,7,1,5,6,2,5,7,4,4,4,3,6,4,3,1,3,6,10,3,7,7,3,5,3,5,5,8,7,6,8,4,8,2,7,6,5,4,5,8,4,7,2,1,1,9
687,1998-08-26,38,2,4,3,4,7,2,5,6,2,5,7,4,4,4,4,6,4,3,2,3,6,10,3,7,7,3,5,3,5,6,8,6,6,7,4,8,2,6,6,5,4,4,8,5,7,1,1,1,9
